portal	method	path	title	handler	confidence	functional_note	controller_file	controller_method	params
平台后台	GET	sys/store/product/assist/lst	列表	admin.store.StoreProductAssist/lst	high		app/controller/admin/store/StoreProductAssist.php	lst	page,limit,product_status,keyword,status,type,mer_id,is_trader,us_status,star,product_assist_id,sys_labels
平台后台	GET	sys/store/product/assist/set/detail/:id	详情	admin.store.StoreProductAssistSet/detail	high		app/controller/admin/store/StoreProductAssistSet.php	detail	id,page,limit
平台后台	GET	sys/store/product/assist/set/lst	列表	admin.store.StoreProductAssistSet/lst	high		app/controller/admin/store/StoreProductAssistSet.php	lst	page,limit,keyword,status,type,date,user_name,mer_id,is_trader
平台后台	POST	sys/store/product/assist/status	审核	admin.store.StoreProductAssist/switchAudit	high		app/controller/admin/store/StoreProductAssist.php	switchAudit	status,refusal,id
平台后台	POST	sys/store/product/assist/update/:id	编辑	admin.store.StoreProductAssist/update	high		app/controller/admin/store/StoreProductAssist.php	update	id
平台后台	POST	sys/store/product/batchCopyProduct	批量复制商品到店铺	admin.store.StoreProduct/batchCopyProductsToStore	high		app/controller/admin/store/StoreProduct.php	batchCopyProductsToStore	product_ids,store_id
平台后台	POST	sys/store/product/batch_cate_hot	批量设置分类推荐	admin.store.StoreProduct/batchCateHot	stale		app/controller/admin/store/StoreProduct.php	batchCateHot	
平台后台	POST	sys/store/product/batch_hot	批量设置推荐	admin.store.StoreProduct/batchHot	high		app/controller/admin/store/StoreProduct.php	batchHot	is_hot,is_benefit,is_best,is_new,ids
平台后台	POST	sys/store/product/batch_labels	批量设置标签	admin.store.StoreProduct/batchLabels	high		app/controller/admin/store/StoreProduct.php	batchLabels	sys_labels,ids
平台后台	POST	sys/store/product/batch_status	批量上下架	admin.store.StoreProduct/batchShow	high		app/controller/admin/store/StoreProduct.php	batchShow	ids,status
平台后台	POST	sys/store/product/change/:id	显示/隐藏	admin.store.StoreProduct/changeUsed	high		app/controller/admin/store/StoreProduct.php	changeUsed	id,status
平台后台	POST	sys/store/product/check	分销状态变更商品检测	admin.store.StoreProduct/checkProduct	high		app/controller/admin/store/StoreProduct.php	checkProduct	
平台后台	GET	sys/store/product/detail/:id	详情	admin.store.StoreProduct/detail	high		app/controller/admin/store/StoreProduct.php	detail	id
平台后台	POST	sys/store/product/ficti/:id	虚拟销量	admin.store.StoreProduct/addFicti	high		app/controller/admin/store/StoreProduct.php	addFicti	id,type,ficti
平台后台	GET	sys/store/product/ficti/form/:id	虚拟销量表单	admin.store.StoreProduct/addFictiForm	high		app/controller/admin/store/StoreProduct.php	addFictiForm	id
平台后台	GET	sys/store/product/get_operate_list/:product_id	获取商品操作记录	admin.store.StoreProduct/getOperateList	high		app/controller/admin/store/StoreProduct.php	getOperateList	product_id,page,limit,type,date
平台后台	GET	sys/store/product/group/buying/detail/:id	详情	admin.store.StoreProductGroupBuying/detail	high		app/controller/admin/store/StoreProductGroupBuying.php	detail	id,page,limit
平台后台	GET	sys/store/product/group/buying/lst	列表	admin.store.StoreProductGroupBuying/lst	high		app/controller/admin/store/StoreProductGroupBuying.php	lst	page,limit,keyword,status,date,mer_id,is_trader,user_name
平台后台	GET	sys/store/product/group/detail/:id	详情	admin.store.StoreProductGroup/detail	high		app/controller/admin/store/StoreProductGroup.php	detail	id
平台后台	GET	sys/store/product/group/get/:id	编辑数据	admin.store.StoreProductGroup/get	high		app/controller/admin/store/StoreProductGroup.php	get	id
平台后台	POST	sys/store/product/group/is_show/:id	显示/隐藏	admin.store.StoreProductGroup/switchStatus	high		app/controller/admin/store/StoreProductGroup.php	switchStatus	id,status
平台后台	POST	sys/store/product/group/labels/:id	设置标签	admin.store.StoreProductGroup/setLabels	high		app/controller/admin/store/StoreProductGroup.php	setLabels	id,sys_labels
平台后台	GET	sys/store/product/group/lst	列表	admin.store.StoreProductGroup/lst	high		app/controller/admin/store/StoreProductGroup.php	lst	page,limit,product_status,keyword,status,active_type,mer_id,is_trader,level,us_status,star,product_group_id,sys_labels
平台后台	POST	sys/store/product/group/sort/:id	排序	admin.store.StoreProductGroup/updateSort	high		app/controller/admin/store/StoreProductGroup.php	updateSort	id,sort
平台后台	POST	sys/store/product/group/status	审核	admin.store.StoreProductGroup/switchAudit	high		app/controller/admin/store/StoreProductGroup.php	switchAudit	status,refusal,id
平台后台	POST	sys/store/product/group/update/:id	编辑	admin.store.StoreProductGroup/update	high		app/controller/admin/store/StoreProductGroup.php	update	id
平台后台	POST	sys/store/product/labels/:id	设置标签	admin.store.StoreProduct/setLabels	high		app/controller/admin/store/StoreProduct.php	setLabels	id,sys_labels
平台后台	GET	sys/store/product/list	lst	admin.store.StoreProduct/lst	high		app/controller/admin/store/StoreProduct.php	lst	page,limit,cate_id,keyword,mer_cate_id,pid,store_name,is_trader,us_status,product_id,star,sys_labels,hot_type,svip_price_type,is_ficti,product_ids,form_id,cate_hot,brand_id,activity_label_ids,type,mer_id
平台后台	GET	sys/store/product/lst	列表	admin.store.StoreProduct/lst	high		app/controller/admin/store/StoreProduct.php	lst	page,limit,cate_id,keyword,mer_cate_id,pid,store_name,is_trader,us_status,product_id,star,sys_labels,hot_type,svip_price_type,is_ficti,product_ids,form_id,cate_hot,brand_id,activity_label_ids,type,mer_id
平台后台	GET	sys/store/product/lst_filter	统计	admin.store.StoreProduct/getStatusFilter	high		app/controller/admin/store/StoreProduct.php	getStatusFilter	cate_id,keyword,mer_cate_id,pid,store_name,is_trader,us_status,product_id,sys_labels,hot_type,svip_price_type,is_ficti,product_ids,form_id,cate_hot,brand_id,activity_label_ids,mer_id
平台后台	GET	sys/store/product/mer_select	列表	admin.store.StoreProduct/lists	high		app/controller/admin/store/StoreProduct.php	lists	
平台后台	GET	sys/store/product/presell/detail/:id	详情	admin.store.StoreProductPresell/detail	high		app/controller/admin/store/StoreProductPresell.php	detail	id
平台后台	GET	sys/store/product/presell/get/:id	编辑数据	admin.store.StoreProductPresell/get	high		app/controller/admin/store/StoreProductPresell.php	get	id
平台后台	POST	sys/store/product/presell/is_show/:id	显示/隐藏	admin.store.StoreProductPresell/switchStatus	high		app/controller/admin/store/StoreProductPresell.php	switchStatus	id,status
平台后台	POST	sys/store/product/presell/labels/:id	设置标签	admin.store.StoreProductPresell/setLabels	high		app/controller/admin/store/StoreProductPresell.php	setLabels	id,sys_labels
平台后台	GET	sys/store/product/presell/lst	列表	admin.store.StoreProductPresell/lst	high		app/controller/admin/store/StoreProductPresell.php	lst	page,limit,product_status,keyword,status,type,presell_type,mer_id,is_trader,us_status,star,product_presell_id,sys_labels
平台后台	POST	sys/store/product/presell/status	审核	admin.store.StoreProductPresell/switchAudit	high		app/controller/admin/store/StoreProductPresell.php	switchAudit	status,refusal,id
平台后台	POST	sys/store/product/presell/update/:id	编辑	admin.store.StoreProductPresell/update	high		app/controller/admin/store/StoreProductPresell.php	update	id
平台后台	GET	sys/store/product/self_lst	获取自营商品列表	admin.store.StoreProduct/get_self_product_list	high		app/controller/admin/store/StoreProduct.php	get_self_product_list	page,limit,keyword,sys_labels,us_status,cate_id,active_id,type_id,category_id,mer_id,level_one_cate_ids
平台后台	POST	sys/store/product/status	上下架	admin.store.StoreProduct/switchStatus	high		app/controller/admin/store/StoreProduct.php	switchStatus	status,refusal,id
平台后台	POST	sys/store/product/update/:id	编辑	admin.store.StoreProduct/update	high		app/controller/admin/store/StoreProduct.php	update	id
平台后台	POST	sys/store/reply/create	添加虚拟评论	admin.store.StoreProductReply/virtualReply	high		app/controller/admin/store/StoreProductReply.php	virtualReply	product_id,nickname,comment,sort,product_score,service_score,postage_score,avatar,pics,create_time
平台后台	GET	sys/store/reply/create/form/:id?	添加虚拟评论表单	admin.store.StoreProductReply/virtualForm	high		app/controller/admin/store/StoreProductReply.php	virtualForm	id
平台后台	DELETE	sys/store/reply/delete/:id	删除	admin.store.StoreProductReply/delete	high		app/controller/admin/store/StoreProductReply.php	delete	id
平台后台	GET	sys/store/reply/lst	列表	admin.store.StoreProductReply/lst	high		app/controller/admin/store/StoreProductReply.php	lst	page,limit,keyword,nickname,is_reply,date,product_id
平台后台	POST	sys/store/reply/sort/:id	排序	admin.store.StoreProductReply/sort	high		app/controller/admin/store/StoreProductReply.php	sort	id,sort
平台后台	GET	sys/svip/interests/:id/form	编辑	admin.user.MemberInterests/updateSvipForm	high		app/controller/admin/user/MemberInterests.php	updateSvipForm	id
平台后台	GET	sys/svip/interests/lst	列表	admin.user.MemberInterests/getSvipInterests	high		app/controller/admin/user/MemberInterests.php	getSvipInterests	
平台后台	POST	sys/svip/interests/status/:id	编辑状态	admin.user.MemberInterests/switchWithStatus	high		app/controller/admin/user/MemberInterests.php	switchWithStatus	id,status
平台后台	POST	sys/svip/interests/update/:id	编辑	admin.user.MemberInterests/update	high		app/controller/admin/user/MemberInterests.php	update	id
平台后台	POST	sys/system/admin/create	管理员添加	admin.system.admin..Admin/create	high		app/controller/admin/system/admin/Admin.php	create	account,pwd,phone,againPassword,real_name,roles,status,is_agent,region_ids
平台后台	GET	sys/system/admin/create/form	管理员添加表单	admin.system.admin..Admin/createForm	high		app/controller/admin/system/admin/Admin.php	createForm	is_agent,region_ids
平台后台	DELETE	sys/system/admin/delete/:id	管理员删除	admin.system.admin..Admin/delete	high		app/controller/admin/system/admin/Admin.php	delete	id
平台后台	POST	sys/system/admin/edit	修改信息	admin.system.admin..Admin/edit	high		app/controller/admin/system/admin/Admin.php	edit	real_name,phone
平台后台	GET	sys/system/admin/edit/form	修改信息表单	admin.system.admin..Admin/editForm	high		app/controller/admin/system/admin/Admin.php	editForm	
平台后台	POST	sys/system/admin/edit/password	修改密码	admin.system.admin..Admin/editPassword	high		app/controller/admin/system/admin/Admin.php	editPassword	pwd,againPassword
平台后台	GET	sys/system/admin/edit/password/form	修改密码表单	admin.system.admin..Admin/editPasswordForm	high		app/controller/admin/system/admin/Admin.php	editPasswordForm	
平台后台	GET	sys/system/admin/log	操作日志	admin.system.admin..AdminLog/lst	high		app/controller/admin/system/admin/AdminLog.php	lst	page,limit,section_startTime,section_endTime,admin_id,method,date,keyword
平台后台	GET	sys/system/admin/lst	管理员列表	admin.system.admin..Admin/getList	high		app/controller/admin/system/admin/Admin.php	getList	page,limit,keyword,date,status,region_ids
平台后台	POST	sys/system/admin/password/:id	管理员修改密码	admin.system.admin..Admin/password	high		app/controller/admin/system/admin/Admin.php	password	id,pwd,againPassword
平台后台	GET	sys/system/admin/password/form/:id	管理员修改密码表单	admin.system.admin..Admin/passwordForm	high		app/controller/admin/system/admin/Admin.php	passwordForm	id
平台后台	POST	sys/system/admin/status/:id	管理员修改状态	admin.system.admin..Admin/switchStatus	high		app/controller/admin/system/admin/Admin.php	switchStatus	id,status
平台后台	POST	sys/system/admin/update/:id	管理员编辑	admin.system.admin..Admin/update	high		app/controller/admin/system/admin/Admin.php	update	id,account,real_name,phone,roles,status,is_agent,region_ids
平台后台	GET	sys/system/admin/update/form/:id	管理员编辑表单	admin.system.admin..Admin/updateForm	high		app/controller/admin/system/admin/Admin.php	updateForm	id,is_agent,region_ids
平台后台	GET	sys/system/applyments/detail/:id	分账商户申请详情	admin.system.merchant.MerchantApplyments/detail	high		app/controller/admin/system/merchant/MerchantApplyments.php	detail	id
平台后台	GET	sys/system/applyments/lst	分账商户申请列表	admin.system.merchant.MerchantApplyments/lst	high		app/controller/admin/system/merchant/MerchantApplyments.php	lst	page,limit,mer_name,status,date,mer_applyments_id,out_request_no,applyment_id,mer_id
平台后台	POST	sys/system/applyments/mark/:id	分账商户申请备注	admin.system.merchant.MerchantApplyments/mark	high		app/controller/admin/system/merchant/MerchantApplyments.php	mark	id,mark
平台后台	GET	sys/system/applyments/mark/:id/form	分账商户申请备注表单	admin.system.merchant.MerchantApplyments/markForm	high		app/controller/admin/system/merchant/MerchantApplyments.php	markForm	id
平台后台	GET	sys/system/applyments/merchant/:id	分账商户审核查询	admin.system.merchant.MerchantApplyments/getMerchant	high		app/controller/admin/system/merchant/MerchantApplyments.php	getMerchant	id
平台后台	POST	sys/system/applyments/status/:id	分账商户申请审核	admin.system.merchant.MerchantApplyments/switchWithStatus	high		app/controller/admin/system/merchant/MerchantApplyments.php	switchWithStatus	id,status,message
平台后台	POST	sys/system/article/article/create	文章添加	admin.article.Article/create	high		app/controller/admin/article/Article.php	create	cid,title,content,author,image_input,status,sort,synopsis,is_hot,is_banner,url
平台后台	DELETE	sys/system/article/article/delete/:id	文章删除	admin.article.Article/delete	high		app/controller/admin/article/Article.php	delete	id
